"timestamp" "rawTimesamp" "distance" "lat" "lon" "alt" "speed" "acc" "dir" "connected" "rsrp" "rsrq" "sinr" "cqi" "ss" "ta" "ci" "pci" "id" "payload" "throughput" "rtt" "txPower" "measurement" "location"
182.85 1544518328 1752.21 51.49296955 7.40270062 168.26 10.19 -1.69 267.54 1 -90 -7 8 12 49 3 29391106 166 17 4 12.4127 66 19.25 "1544518146" "campus"
191.38 1544518337 1812.19 51.4929933 7.40194499 162.89 6.26 0 270.39 1 -91 -8 4 12 48 7 26385410 94 18 2 15.5642 78 17.5 "1544518146" "campus"
202.84 1544518348 1932.04 51.49188878 7.40176519 169.9 13.27 -0.32 178.6 1 -87 -6 22 11 51 7 26385410 94 19 7 22.5806 73 16.4063 "1544518146" "campus"
212.32 1544518358 2061.65 51.49076291 7.40171526 174.87 13.34 0 180.48 1 -84 -6 19 11 53 7 26385410 94 20 7 27.5726 39 11.7344 "1544518146" "campus"
232.24 1544518378 2189.27 51.48964458 7.40171646 180.74 0 0 179.78 1 -70 -6 29 15 63 7 26385410 94 22 6 25.1836 46 -1.73438 "1544518146" "campus"
241.5 1544518387 2189.27 51.48964458 7.40171646 180.91 0 0 179.78 1 -71 -6 29 12 63 7 26385410 94 23 3 19.6883 53 -1.54688 "1544518146" "campus"
260.53 1544518406 2189.27 51.48964458 7.40171646 181.45 0 0 179.78 1 -70 -7 28 12 63 7 26385410 94 25 0.1 3.22582 55 -7.03125 "1544518146" "campus"
271.34 1544518417 2193.12 51.48952382 7.40170569 183.03 1.5 0 181.11 1 -69 -7 27 12 63 7 26385410 94 26 3 23.2784 48 -0.40625 "1544518146" "campus"
282.09 1544518428 2206.89 51.48939225 7.40195114 181.1 6.94 0 95.56 1 -68 -6 31 12 63 7 26385410 94 27 6 26.6667 47 -4.73438 "1544518146" "campus"
292.11 1544518438 2333.78 51.48937534 7.40386261 179.61 15.15 0 90.76 1 -72 -7 27 12 63 7 26385410 94 28 5 22.0872 47 -0.265625 "1544518146" "campus"
302.01 1544518448 2479.48 51.48942837 7.40593488 181 14.01 0 82.64 1 -73 -6 19 15 63 1 26385408 95 29 7 32.2581 44 1.875 "1544518146" "campus"
311.09 1544518457 2604.49 51.4896851 7.40766809 180.22 12.36 0 78.97 1 -74 -6 11 12 62 1 26385408 95 30 2 18.8457 44 4.5 "1544518146" "campus"
322.41 1544518468 2747.71 51.48993523 7.4096595 174.88 13.58 0 78.69 1 -77 -6 19 11 59 1 26385408 95 31 9 34.188 39 1.15625 "1544518146" "campus"
13.45 1544518685 160.26 51.49061776 7.41466391 159.2 13.52 0 79.26 1 -90 -6 11 2 47 7 26385408 95 0 10 27.2201 40 16.9375 "1544518671" "campus"
33.73 1544518705 321.45 51.49058965 7.41696354 153.97 0 0 99.73 1 -77 -5 30 13 61 4 29391105 167 2 10 24.3235 52 0.890625 "1544518671" "campus"
41.01 1544518712 321.45 51.49058965 7.41696354 153.87 0 0 99.73 1 -74 -4 31 15 62 4 29391105 167 3 1 12.9032 48 -4.51563 "1544518671" "campus"
62.55 1544518734 321.45 51.49058965 7.41696354 153.8 0 0 99.73 1 -74 -5 30 13 62 4 29391105 167 5 8 30.6367 54 -5.20313 "1544518671" "campus"
73.53 1544518745 321.45 51.49058965 7.41696354 153.76 0 0 99.73 1 -74 -5 25 13 63 4 29391105 167 6 10 25.9909 55 -1.09375 "1544518671" "campus"
83.94 1544518755 350.92 51.49087189 7.41717898 155.54 10.58 0.86 354.97 1 -78 -5 28 13 58 4 29391105 167 7 10 23.0348 49 2.5 "1544518671" "campus"
92.26 1544518764 448.4 51.49168083 7.41686746 157.7 12.06 0 345.45 1 -97 -6 13 7 40 4 29391105 167 8 5 22.0264 59 17.3906 "1544518671" "campus"
102.9 1544518774 579.41 51.49277978 7.41610567 163.12 10.77 -1.43 351 1 -91 -6 14 11 45 4 29391105 167 9 4 13.0666 58 19.625 "1544518671" "campus"
112.68 1544518784 701.28 51.4939634 7.4156941 158.67 12.44 -0.64 346.3 1 -101 -8 11 9 38 4 29391105 167 10 6 21.7786 74 19.9063 "1544518671" "campus"
121.06 1544518793 784.84 51.49455568 7.41525166 160.53 8.08 0 277.15 1 -91 -9 15 9 49 4 29391105 167 11 1 13.8408 80 16.0938 "1544518671" "campus"
131.29 1544518803 890.76 51.49433067 7.4137879 159.24 8.64 0 259.15 1 -89 -7 30 12 49 4 29391104 165 12 3 26.4901 37 13.4844 "1544518671" "campus"
141.63 1544518813 911.88 51.49429517 7.41353901 159.68 0 0 256.52 1 -85 -7 22 12 53 4 29391104 165 13 4 25.9319 47 15.3828 "1544518671" "campus"
151.11 1544518823 951.66 51.49420483 7.41283792 159.03 8.54 0 256.57 1 -81 -6 36 11 57 4 29391104 165 14 2 22.4404 55 -0.101563 "1544518671" "campus"
161.87 1544518833 1067.2 51.4939836 7.41111893 162.79 10.99 -0.71 257.6 1 -78 -5 33 15 59 4 29391104 165 15 5 27.5292 40 2.1875 "1544518671" "campus"
171.29 1544518843 1149.32 51.49383383 7.4100133 166.85 11.76 0 258.09 1 -82 -7 33 12 55 4 29391104 165 16 3 26.4901 37 11.625 "1544518671" "campus"
182.59 1544518854 1280.58 51.49356087 7.40806994 166.89 12.73 1.07 255.7 1 -83 -9 16 15 58 4 29391104 165 17 5 18.6916 38 10.375 "1544518671" "campus"
193.79 1544518865 1430.7 51.49328963 7.40598133 168.54 13.31 0.05 258.14 1 -82 -6 14 10 56 3 29391106 166 18 10 24.0312 60 9.45313 "1544518671" "campus"
203.95 1544518875 1569.82 51.49304237 7.40406562 167.24 13.31 -0.15 259.52 1 -90 -7 9 12 48 3 29391106 166 19 10 22.8833 70 17.1406 "1544518671" "campus"
212.65 1544518884 1676.58 51.49299743 7.40251172 166.42 8 -2.66 270.07 1 -95 -9 5 7 44 3 29391106 166 20 4 14.5521 59 20.3125 "1544518671" "campus"
221.21 1544518893 1708.55 51.49299711 7.40212139 165.71 2.23 0 267.14 1 -90 -7 26 7 50 7 26385410 94 21 2 19.7287 60 15 "1544518671" "campus"
242.92 1544518914 1885.11 51.49153671 7.40174522 169.39 8.81 -0.68 180.69 1 -87 -7 24 10 52 7 26385410 94 23 9 29.1971 51 16.7969 "1544518671" "campus"
250.64 1544518922 1951.35 51.49091079 7.40175474 170.28 8.27 -1.21 180.9 1 -83 -7 30 11 55 7 26385410 94 24 0.1 3.31951 67 9.92188 "1544518671" "campus"
262.41 1544518934 2065.14 51.48993927 7.40177971 172.09 11.27 0 179.05 1 -82 -6 36 15 55 7 26385410 94 25 6 24.1327 50 10.7656 "1544518671" "campus"
272.95 1544518944 2105.75 51.48960049 7.40178331 171.08 0 0 178.4 1 -68 -6 38 15 63 7 26385410 94 26 9 28.7425 49 -7.34375 "1544518671" "campus"
282.23 1544518954 2105.75 51.48960049 7.40178331 171.45 0 0 186.03 1 -68 -6 40 15 63 7 26385410 94 27 6 26.4755 50 -7.34375 "1544518671" "campus"
290.8 1544518962 2166.68 51.48934929 7.40273172 175.17 13.24 1.06 91.37 1 -70 -6 36 12 63 7 26385410 94 28 0.5 10.1781 59 -8.5 "1544518671" "campus"
302.41 1544518974 2332.24 51.48935791 7.40500064 175.93 14.3 0 89.73 1 -80 -9 21 11 60 7 26385410 94 29 8 32.3396 51 12.0313 "1544518671" "campus"
310.87 1544518982 2440.34 51.48950774 7.40662813 180.39 11.71 -0.25 78.86 1 -75 -6 14 10 62 1 26385408 95 30 0.5 8.56531 42 3.26563 "1544518671" "campus"
322.63 1544518994 2590.76 51.48985504 7.40877841 177.3 12.77 0.06 77.28 1 -80 -6 24 12 55 1 26385408 95 31 9 32.287 36 10.0469 "1544518671" "campus"
330.58 1544519002 2693.42 51.48999947 7.4100889 175.77 12 0 80.16 1 -81 -5 11 15 53 1 26385408 95 32 0.1 4.16668 38 6.1875 "1544518671" "campus"
12.28 1544519022 160.11 51.49048154 7.41369064 163.93 13.59 0 78.7 1 -89 -6 13 9 48 1 26385408 95 0 3 12.7253 34 19.1094 "1544519010" "campus"
22.09 1544519032 291.76 51.49068094 7.4155614 158.8 12.28 0 83.77 1 -84 -6 12 15 52 9 26385408 95 1 5 22.6244 46 12.1719 "1544519010" "campus"
31.07 1544519041 354.83 51.49064353 7.41637719 155.21 0 0 97.62 1 -86 -7 20 12 52 4 29391105 167 2 2 20.3046 54 2.64063 "1544519010" "campus"
40.54 1544519050 354.83 51.49064353 7.41637719 155.13 0 0 97.62 1 -83 -8 30 15 56 4 29391105 167 3 0.1 3.46322 83 9.5 "1544519010" "campus"
51.12 1544519061 397.13 51.49060661 7.41719569 157.36 6.06 0 42.44 1 -78 -9 37 15 63 4 29391105 167 4 2 21.4477 66 5.55469 "1544519010" "campus"
64.71 1544519074 518.42 51.49171987 7.41685791 157.87 9.95 -0.63 343.58 1 -92 -8 26 12 48 4 29391105 167 5 9 16.3636 54 15.1563 "1544519010" "campus"
74.14 1544519084 605.48 51.49238612 7.41629906 157.81 9.04 0 332.51 1 -85 -6 21 12 52 4 29391105 167 6 10 20.79 49 11.7656 "1544519010" "campus"
80.99 1544519091 667.93 51.49296168 7.41613498 156.63 12.07 3.04 11.72 1 -97 -7 21 15 41 4 29391105 167 7 1 11.3154 61 19.6406 "1544519010" "campus"
90.77 1544519100 765.55 51.49385104 7.41574834 159.07 10.86 0.5 348.2 1 -94 -8 29 15 46 4 29391105 167 8 1 16.2272 58 14.2344 "1544519010" "campus"
103.41 1544519113 833.86 51.494363 7.4155241 158.96 0 0 348.68 1 -93 -9 18 11 48 4 29391105 167 9 7 18.0937 45 17.8281 "1544519010" "campus"
110.51 1544519120 833.86 51.494363 7.4155241 159.09 0 0 348.68 1 -93 -10 25 9 48 4 29391105 167 10 0.1 4.04042 58 17.4531 "1544519010" "campus"
124.74 1544519134 833.86 51.494363 7.4155241 159.36 0 0 348.68 1 -93 -11 13 9 50 4 29391105 167 11 10 18.5271 46 19.0938 "1544519010" "campus"
133.2 1544519143 844.61 51.4945518 7.41538846 160.58 3.87 0 289.8 1 -94 -11 13 9 45 4 29391105 167 12 7 19.485 45 18.2813 "1544519010" "campus"
142.42 1544519152 928.5 51.49437005 7.41418493 160.86 13.5 0 257.85 1 -95 -11 10 8 46 4 29391105 167 13 8 30.6954 76 17.4844 "1544519010" "campus"
152.53 1544519162 1062.02 51.49410774 7.41211765 162.25 14.6 0.04 258.25 1 -84 -6 29 6 54 2 29391104 165 14 8 29.3443 46 12.5156 "1544519010" "campus"
161.96 1544519172 1198.64 51.49387104 7.41028164 165.41 14.67 -0.05 257.7 1 -81 -7 27 8 56 2 29391104 165 15 7 33.2739 34 9.23438 "1544519010" "campus"
173.2 1544519183 1365.76 51.49356079 7.40795938 166.77 15.2 0 258.63 1 -83 -10 21 9 58 2 29391104 165 16 8 22.362 37 8.70313 "1544519010" "campus"
183.04 1544519193 1511.03 51.49328663 7.40586387 169.31 14.03 0 257.46 1 -81 -10 16 12 60 3 29391106 166 17 9 26.8256 50 9.96875 "1544519010" "campus"
192.35 1544519202 1647.72 51.49304708 7.40402404 168.12 14.04 0 259 1 -92 -7 19 10 46 3 29391106 166 18 4 16.444 55 19.25 "1544519010" "campus"
202.62 1544519212 1756.83 51.49300661 7.40239072 166.62 6.73 -0.37 267.2 1 -97 -7 2 12 40 3 29391106 166 19 5 17.6367 53 18.4844 "1544519010" "campus"
211.73 1544519221 1803.14 51.49294788 7.40180328 164.81 5.67 0.24 214.52 1 -93 -10 -1 5 48 7 26385410 94 20 4 23.0382 67 19.3438 "1544519010" "campus"
221.32 1544519231 1862.14 51.49242983 7.40177444 162.73 7.62 0 180.51 1 -85 -7 21 11 54 7 26385410 94 21 3 24.0964 59 11.3516 "1544519010" "campus"
230.64 1544519240 1941.76 51.49166235 7.40176488 163.24 9.65 -0.22 180.96 1 -85 -6 20 14 53 7 26385410 94 22 0.1 2.42425 50 11.0156 "1544519010" "campus"
241.7 1544519251 2059.88 51.49056899 7.40174238 170.69 10.58 -0.5 179.43 1 -81 -6 25 12 58 7 26385410 94 23 4 23.3406 53 7.35938 "1544519010" "campus"
252.29 1544519262 2161.99 51.48970924 7.40175305 175.19 8.35 0 178.4 1 -81 -6 21 12 56 7 26385410 94 24 7 29.0155 87 10.7578 "1544519010" "campus"
262.85 1544519272 2264.72 51.48937351 7.40293819 178.55 13.7 0.61 91.07 1 -70 -6 28 12 63 7 26385410 94 25 10 31.9744 46 -2.76563 "1544519010" "campus"
273.23 1544519283 2402.51 51.48938539 7.40484606 180.14 12.72 0 90.69 1 -78 -9 10 10 62 7 26385410 94 26 8 22.3386 68 5.875 "1544519010" "campus"
281.93 1544519292 2510.62 51.4895044 7.40643924 182.8 12.42 0.22 78.78 1 -76 -7 24 10 62 1 26385408 95 27 6 29.6114 35 -0.515625 "1544519010" "campus"
291.05 1544519301 2623.53 51.48973519 7.40802159 182.17 12.39 0 79.66 1 -75 -6 14 12 63 1 26385408 95 28 2 20.7254 44 3.26563 "1544519010" "campus"
301.13 1544519311 2757.8 51.4899805 7.40995122 173.68 13.24 0 77.97 1 -77 -5 22 12 59 1 26385408 95 29 2 19.7775 52 8.67188 "1544519010" "campus"
10.44 1544519327 143.89 51.4904561 7.41322885 164.92 14.71 0.49 77.07 1 -90 -6 13 10 47 1 26385408 95 0 0.5 10.4167 44 16.8438 "1544519317" "campus"
22.66 1544519339 313.97 51.49069494 7.41549507 157.66 13.26 -0.62 84.15 1 -84 -5 19 12 51 1 26385408 95 1 8 24.9513 36 11.9688 "1544519317" "campus"
31.46 1544519348 417.63 51.4905735 7.41701476 151.75 7.48 -6.03 98.22 1 -81 -6 25 12 56 4 29391105 167 2 4 23.2052 57 14.2578 "1544519317" "campus"
42.44 1544519359 523.58 51.49143164 7.41698558 155.32 12.28 1.54 348.7 1 -96 -7 11 8 42 4 29391105 167 3 4 13.9555 66 19.2031 "1544519317" "campus"
50.71 1544519368 621.89 51.4922358 7.41644762 154.76 13.21 3.58 331.95 1 -85 -5 12 10 50 4 29391105 167 4 1 12.6382 46 10.1563 "1544519317" "campus"
63.06 1544519380 768.98 51.49348804 7.41590377 156.07 12.56 0.23 348.99 1 -101 -7 7 6 37 4 29391105 167 5 7 18.7919 54 20.2656 "1544519317" "campus"
81.65 1544519398 966.45 51.4943698 7.41422366 157.4 13.77 1.72 257.2 1 -90 -8 20 7 49 4 29391105 167 7 5 25.4777 58 17.2813 "1544519317" "campus"
90.94 1544519408 1091.44 51.49413462 7.41248244 161.87 13.63 -1.16 258.47 1 -81 -6 28 15 57 4 29391104 165 8 2 18.8679 47 -1.61719 "1544519317" "campus"
102.42 1544519419 1225.44 51.4938999 7.41061471 166.59 5.51 -1.65 259.92 1 -79 -5 17 12 57 4 29391104 165 9 8 27.6697 53 1.15625 "1544519317" "campus"
110.61 1544519427 1303.13 51.49373973 7.40942128 166.62 13.29 0.1 257.73 1 -84 -8 18 12 54 4 29391104 165 10 1 14.8976 62 3.90625 "1544519317" "campus"
122.09 1544519439 1464.22 51.49345004 7.40721773 168.11 14.45 0.04 258.09 1 -80 -6 17 10 58 3 29391106 166 11 7 28.8511 73 8.71875 "1544519317" "campus"
130.95 1544519448 1590.67 51.49321637 7.40540595 168.01 14.88 -0.07 258.11 1 -88 -7 25 4 50 3 29391106 166 12 2 17.9775 46 15.1563 "1544519317" "campus"
142.67 1544519459 1756.97 51.49298261 7.40298121 169.56 12.83 -1.29 268.11 1 -91 -7 13 10 46 3 29391106 166 13 5 15.9744 66 17.3438 "1544519317" "campus"
151 1544519468 1833.63 51.49299009 7.40208135 170.15 1.22 -2.76 271.02 1 -92 -7 7 8 45 6 26385410 94 14 2 18.6698 90 13.4219 "1544519317" "campus"
162.03 1544519479 1835.21 51.49299009 7.40208135 170.04 0 0 271.02 1 -91 -8 12 7 48 6 26385410 94 15 2 8.82029 66 15.3438 "1544519317" "campus"
180.91 1544519498 1835.21 51.49299009 7.40208135 169.83 0 0 271.02 1 -91 -7 13 7 48 6 26385410 94 17 1 10.4439 50 15.5938 "1544519317" "campus"
191.22 1544519508 1878.61 51.49255232 7.40174298 165.68 11.74 0 182.41 1 -87 -6 15 9 50 6 26385410 94 18 3 21.6606 60 18.6875 "1544519317" "campus"
202.45 1544519519 2023.79 51.49115392 7.4017292 168.07 13.89 -0.27 180.52 1 -86 -7 22 11 53 6 26385410 94 19 8 27.6817 61 17.8281 "1544519317" "campus"
210.22 1544519527 2134.69 51.49024267 7.40170976 171.42 14.26 0 179.65 1 -81 -6 22 14 57 6 26385410 94 20 0.1 4.8193 40 -1.13281 "1544519317" "campus"
220.51 1544519537 2212.81 51.48961979 7.40171601 175.44 0 0 180.89 1 -68 -5 21 11 63 6 26385410 94 21 1 17.8571 50 -4.71875 "1544519317" "campus"
240.79 1544519558 2221.31 51.48942406 7.40184899 174.37 6.99 2.74 105.91 1 -71 -7 28 15 63 6 26385410 94 23 2 22.6629 49 -6.03125 "1544519317" "campus"
251.75 1544519569 2342.16 51.48939097 7.40370556 177.38 13.53 0.49 90.75 1 -72 -6 16 13 63 6 26385410 94 24 6 29.1793 50 -1.9375 "1544519317" "campus"
261.58 1544519578 2471.89 51.48940456 7.40558691 180.1 12.3 0.19 86.65 1 -72 -6 21 12 63 2 26385408 95 25 5 27.0636 43 -2.25 "1544519317" "campus"
271.3 1544519588 2591.37 51.48963277 7.40730108 182.47 11.03 -3.73 79.76 1 -76 -6 20 10 61 2 26385408 95 26 4 26.6667 42 2.20313 "1544519317" "campus"
282.83 1544519600 2721.52 51.48988156 7.40909597 176.68 13.57 -0.08 77.28 1 -81 -6 21 8 56 2 26385408 95 27 10 29.1971 41 8.4375 "1544519317" "campus"
291.43 1544519608 2838.51 51.49009832 7.41079687 171.13 13.36 -0.2 77.7 1 -79 -5 24 12 54 2 26385408 95 28 4 24.0421 52 2.76563 "1544519317" "campus"
10.47 1544519623 135.29 51.4904533 7.41340528 166.25 14.18 0 78.95 1 -90 -6 10 8 47 2 26385408 95 0 1 12.2699 41 17.2813 "1544519612" "campus"
20.91 1544519633 288.11 51.49068005 7.41547582 157.46 13.98 0 83.66 1 -85 -6 22 11 51 2 26385408 95 1 3 22.3672 51 12.3203 "1544519612" "campus"
32.18 1544519644 363.24 51.49063427 7.41662678 152.89 0 0 100.99 1 -83 -5 19 12 54 4 29391105 167 2 8 27.4914 47 12.5781 "1544519612" "campus"
40.27 1544519652 363.24 51.49063427 7.41662678 152.7 0 0 104.61 1 -81 -5 24 12 56 4 29391105 167 3 0.5 8.7146 55 5.53125 "1544519612" "campus"
50.37 1544519662 420.71 51.49083294 7.41717221 152.87 9.55 0 351.35 1 -86 -7 21 12 52 4 29391105 167 4 0.5 7.85855 75 10.1875 "1544519612" "campus"
61.17 1544519673 527.4 51.49180015 7.41679556 153.55 11.56 0 342.2 1 -96 -9 8 7 42 4 29391105 167 5 4 24.3531 67 19.1719 "1544519612" "campus"
74.81 1544519687 702.77 51.49323031 7.41591345 153.51 13.79 0 347.08 1 -91 -6 10 9 46 4 29391105 167 6 10 16.1845 51 16.8906 "1544519612" "campus"
90.66 1544519703 866.83 51.49453169 7.41515214 154.38 8.09 0 255.38 1 -93 -10 10 8 48 5 29391104 165 8 2 19.6078 45 16.4375 "1544519612" "campus"
100.32 1544519712 971.28 51.49430713 7.4136313 158.05 7.24 0 258.17 1 -90 -7 12 6 48 5 29391104 165 9 1 15.3551 52 15.75 "1544519612" "campus"
130.4 1544519742 1247.26 51.49375713 7.4095776 162.63 14.47 0 258.09 1 -84 -10 19 11 57 5 29391104 165 12 0.5 6.82594 55 4.98438 "1544519612" "campus"
142.46 1544519755 1425.3 51.49342354 7.40704934 163.42 14.4 0 257.08 1 -81 -7 8 6 57 3 29391106 166 13 8 24.9805 52 7.51563 "1544519612" "campus"
152.06 1544519764 1567.95 51.49315301 7.40496778 164.85 15.31 0 258.31 1 -89 -7 28 9 50 3 29391106 166 14 7 25.5941 62 13.7969 "1544519612" "campus"
161.59 1544519774 1706.41 51.49296958 7.40308616 160.92 14.49 0 266.14 1 -91 -7 29 11 46 3 29391106 166 15 3 13.73 54 13.7031 "1544519612" "campus"
171.78 1544519784 1814.64 51.49281387 7.40177575 163.88 8.47 0 177.14 1 -92 -7 9 9 47 6 26385410 94 16 6 25.2632 50 20.2188 "1544519612" "campus"
180.27 1544519792 1912.09 51.49188994 7.40177284 167.56 12.64 0 178.36 1 -86 -7 30 10 50 6 26385410 94 17 0.5 8.58369 53 10.4063 "1544519612" "campus"
190.06 1544519802 2045.6 51.49061565 7.40171577 172.3 15.51 0 180.64 1 -82 -6 33 12 57 6 26385410 94 18 0.1 3.31951 47 10.9375 "1544519612" "campus"
202.52 1544519815 2169.99 51.48954935 7.40174462 185.57 0 0 177.94 1 -72 -6 33 15 63 6 26385410 94 19 10 29.9513 54 -4.64063 "1544519612" "campus"
212.54 1544519825 2169.99 51.48954935 7.40174462 185.94 0 0 177.94 1 -70 -5 30 12 63 6 26385410 94 20 10 29.8396 53 -5.65625 "1544519612" "campus"
221.83 1544519834 2169.99 51.48954935 7.40174462 186.46 0 0 177.94 1 -69 -5 29 12 63 6 26385410 94 21 7 28.1549 53 -4.625 "1544519612" "campus"
230.53 1544519843 2208.59 51.48937355 7.40216081 184.04 10.18 0 93 1 -69 -6 32 12 63 6 26385410 94 22 2 21.9178 46 -8.71875 "1544519612" "campus"
242.72 1544519855 2368.8 51.48936283 7.40446455 172.31 13.93 0 91.25 1 -70 -7 29 12 63 6 26385410 94 23 8 22.687 56 -2.78125 "1544519612" "campus"
252.27 1544519864 2494.59 51.48947722 7.40632496 176.44 12.94 0 79.43 1 -71 -6 24 10 63 1 26385408 95 24 10 33.1538 40 -1.35938 "1544519612" "campus"
261.47 1544519874 2609.9 51.48972154 7.40794023 177.59 11.81 0 79.46 1 -72 -5 21 12 63 1 26385408 95 25 6 29.0557 34 -2.26563 "1544519612" "campus"
272.04 1544519884 2748.23 51.48997559 7.4099759 172.96 13.85 0 77.91 1 -78 -5 19 12 57 1 26385408 95 26 9 33.6291 35 -0.453125 "1544519612" "campus"
17.71 1544593329 220.79 51.44801608 7.48809199 260.12 14.19 -0.02 193 1 -103 -9 4 7 36 6 28371201 66 0 5 5.26524 41 21.2188 "1544593312" "highway"
25.73 1544593337 329.02 51.44708904 7.48792942 263.38 12.9 0.07 176.93 1 -106 -10 -2 6 33 9 27771909 271 1 8 11.4163 35 20.6563 "1544593312" "highway"
60.13 1544593372 719.82 51.44463335 7.49162522 278.6 0 0 127.23 1 -105 -10 7 9 33 9 27771909 271 3 8 3.19154 33 21.1563 "1544593312" "highway"
64.76 1544593376 719.82 51.44463335 7.49162522 278.6 0 0 127.23 1 -108 -9 -2 8 32 7 27771907 272 5 0.1 0.277201 358 21.5625 "1544593312" "highway"
74.54 1544593386 719.82 51.44463335 7.49162522 278.62 0 0 127.23 1 -108 -10 0 6 31 13 28371201 66 4 6 2.14114 730 20.4375 "1544593312" "highway"
79.3 1544593391 719.82 51.44463335 7.49162522 278.63 0 0 127.23 1 -107 -9 -2 5 34 7 27771907 272 6 2 2.26212 748 21.5625 "1544593312" "highway"
91.18 1544593403 758.98 51.44395992 7.49116462 283.74 12.51 12.12 215.98 1 -89 -6 20 15 48 7 27771907 272 8 3 22.6202 56 18.7969 "1544593312" "highway"
101.81 1544593413 912.59 51.44286449 7.48989352 282.16 15.25 -0.34 216.42 1 -88 -5 24 11 48 7 27771907 272 9 7 32.2767 34 16.2031 "1544593312" "highway"
110.5 1544593422 1044.77 51.44184477 7.48866542 283.66 15.18 -0.14 221.42 1 -76 -5 16 12 59 7 27771907 272 10 0.5 8.92857 48 3.84375 "1544593312" "highway"
124.32 1544593436 1256.06 51.4406692 7.48618605 285.17 14.77 1.34 232.97 1 -83 -6 22 12 54 7 27771907 272 11 9 17.0414 37 11.2813 "1544593312" "highway"
132.71 1544593444 1385.69 51.43998248 7.48474693 286.7 15.22 0 231.75 1 -77 -6 27 12 60 1 27771908 270 12 10 30.8761 48 2.39063 "1544593312" "highway"
140.46 1544593452 1505.07 51.43932708 7.48327783 292.33 16.34 1.72 237.12 1 -72 -5 32 1 63 1 27771908 270 13 0.5 8.98876 33 -5.98438 "1544593312" "highway"
160.64 1544593472 1825.31 51.43791438 7.47918978 294.88 15.87 0.38 241.33 1 -103 -7 8 12 32 1 27771908 270 15 0.5 6.84932 39 20.2188 "1544593312" "highway"
171.5 1544593483 1991.86 51.43720193 7.47701944 297.16 13.01 -2.25 245.36 1 -109 -9 5 8 31 1 27771908 270 16 1 5.55942 50 20.3906 "1544593312" "highway"
181.27 1544593493 2090.25 51.43761192 7.47636688 293.62 11.29 8.74 43.22 1 -93 -5 22 12 43 1 27771908 270 17 4 26.6445 34 18.125 "1544593312" "highway"
190.49 1544593502 2224.47 51.43843122 7.47808195 295.95 19.79 0.97 55.18 1 -77 -4 30 15 57 1 27771908 270 18 0.5 8.7146 39 7.09375 "1544593312" "highway"
200.55 1544593512 2454.36 51.43963756 7.48087995 292.53 24.77 -0.67 52.88 1 -86 -5 24 15 48 1 27771908 270 19 1 16.3265 48 13.4688 "1544593312" "highway"
210.51 1544593522 2700.19 51.44113992 7.483373 283.61 24.45 0.1 36.77 1 -83 -6 25 15 52 1 27771908 270 20 0.5 8.83002 42 12.9531 "1544593312" "highway"
220.43 1544593532 2941.4 51.4430373 7.48507876 274.59 23.9 -0.39 23.82 1 -83 -7 23 15 54 1 27771909 271 21 0.5 10.2302 36 8.46875 "1544593312" "highway"
230.42 1544593542 3139.54 51.44457184 7.48621042 270.43 13.78 -2.21 42.69 1 -69 -4 32 12 63 1 27771909 271 22 0.5 11.7994 37 -8.70313 "1544593312" "highway"
241.99 1544593554 3292.94 51.44407898 7.48746155 268.43 13.48 0.34 200.83 1 -73 -5 26 1 59 1 27771909 271 23 8 33.8983 47 1.3125 "1544593312" "highway"
252.17 1544593564 3449.21 51.44371866 7.48507208 267.2 19.58 11.86 266.4 1 -80 -5 30 12 55 1 27771909 271 24 8 31.0078 38 3.46875 "1544593312" "highway"
261.22 1544593573 3637.86 51.44366922 7.48233018 266.57 21.48 0.34 267.37 1 -75 -5 29 15 61 1 27771909 271 25 4 27.972 43 1.59375 "1544593312" "highway"
