distance,lat,lon,alt,speed,acc,dir,rsrp,rsrq,sinr,cqi,ta,ci,payload,throughput,rtt,region,hour,weekday
7313.43,51.46253895,7.48035782,173.3,7.39,0.0,194.84,-71,-6,22,15,1,29913346,9.0,30.1003,50,suburban,14,Friday
7336.73,51.46235991,7.48027847,173.91,0.0,0.0,195.0,-84,-7,21,15,1,29913346,6.0,24.948,36,suburban,14,Friday
7336.73,51.46235991,7.48027847,173.87,0.0,0.0,195.0,-79,-6,25,15,1,29913346,5.0,15.829,83,suburban,14,Friday
7346.59,51.46222193,7.48020261,174.0,1.18,0.01,196.93,-83,-5,19,12,1,29913346,9.0,23.9282,37,suburban,14,Friday
7352.1,51.46220407,7.48019353,174.27,0.0,0.0,194.02,-86,-6,19,12,1,29913346,4.0,15.8103,37,suburban,14,Friday
7416.9,51.46205321,7.48115265,172.0,11.47,1.01,90.6,-87,-6,22,9,1,29913346,7.0,18.3667,37,suburban,14,Friday
7528.18,51.46204011,7.48267084,173.85,11.52,0.0,91.66,-75,-8,16,11,1,29913346,5.0,15.1343,38,suburban,14,Friday
7604.47,51.46204408,7.48382353,175.11,8.88,0.0,73.52,-95,-7,25,9,2,29913345,1.0,10.595999999999998,50,suburban,14,Friday
7713.73,51.4612318,7.48442853,177.98,13.04,0.0,172.48,-82,-7,14,13,2,29913345,2.0,9.411760000000001,41,suburban,14,Friday
7834.39,51.46001956,7.48441973,188.08,14.13,1.04,187.81,-92,-9,4,7,2,29913345,1.0,7.64818,43,suburban,14,Friday
8039.01,51.45826365,7.48386381,195.32,16.51,0.0,192.1,-99,-10,2,4,2,29913345,7.0,12.2431,37,suburban,14,Friday
8200.52,51.45681792,7.48340953,201.76,17.3,0.0,190.48,-90,-8,3,12,7,28371200,6.0,10.5727,49,suburban,14,Friday
8297.19,51.45595172,7.48321299,207.06,16.05,0.0,185.55,-95,-11,-2,9,7,28371200,0.1,3.13727,91,suburban,14,Friday
8497.03,51.45410843,7.48391524,218.76,16.96,0.0,154.09,-87,-8,32,11,5,28371202,4.0,14.0351,39,suburban,14,Friday
8632.8,51.45319469,7.48533529,223.8,18.12,0.0,132.97,-83,-8,29,13,5,28371202,0.1,5.12822,37,suburban,14,Friday
8851.16,51.451742700000004,7.48730738,234.31,16.47,0.0,154.27,-88,-9,25,8,5,28371202,6.0,20.3218,45,suburban,14,Friday
105.04,51.49055756,7.41411439,165.16,11.83,0.0,77.52,-88,-9,11,12,7,26385408,7.0,23.2172,43,suburban,15,Monday
244.21,51.49070134,7.416023299999999,159.46,10.97,0.0,89.75,-89,-6,24,15,7,26385408,9.0,19.428,38,suburban,15,Monday
285.18,51.4906283,7.41663856,157.74,0.65,0.0,102.08,-86,-8,24,12,4,29391105,1.0,8.583689999999999,93,suburban,15,Monday
307.95,51.49054976,7.41711508,155.69,7.55,0.0,120.53,-83,-6,23,11,4,29391105,6.0,17.9305,57,suburban,15,Monday
447.19,51.48931233,7.41765585,154.74,15.47,0.0,168.23,-82,-5,12,12,4,29391105,5.0,10.6695,63,suburban,15,Monday
602.16,51.48793011,7.41770472,152.83,15.87,0.0,179.79,-89,-6,19,11,4,29391105,7.0,14.732999999999999,86,suburban,15,Monday
724.43,51.4869977,7.41842209,144.15,13.74,0.0,137.85,-99,-8,1,6,10,28365056,3.0,11.6448,54,suburban,15,Monday
857.33,51.48581595,7.41854363,140.77,11.25,0.0,178.05,-97,-6,15,15,10,28365056,2.0,5.87803,59,suburban,15,Monday
1005.36,51.48452436,7.41892159,148.38,13.05,0.0,197.42,-94,-7,11,15,11,29391105,2.0,2.83638,84,suburban,15,Monday
1091.28,51.48384796,7.41834193,151.89,14.07,0.0,211.65,-101,-9,4,10,8,28365056,3.0,13.0364,47,suburban,15,Monday
1205.59,51.48294211,7.41739495,152.47,13.41,0.0,206.65,-104,-9,7,8,8,28365056,0.1,2.5723599999999998,101,suburban,15,Monday
1350.4,51.48175185,7.41669523,154.89,8.15,0.0,200.56,-87,-10,15,15,8,28365056,0.5,2.76052,135,suburban,15,Monday
1365.83,51.48165201,7.4166412,154.99,0.0,0.0,202.87,-90,-12,7,8,8,28365056,3.0,11.975999999999999,51,suburban,15,Monday
1365.83,51.48165201,7.4166412,155.25,0.0,0.0,202.87,-89,-11,7,12,8,28365056,2.0,7.356319999999999,39,suburban,15,Monday
1365.83,51.48164818,7.41663752,155.61,0.0,0.0,202.87,-90,-11,1,9,8,28365056,7.0,13.52,88,suburban,15,Monday
1365.83,51.48164098,7.41660246,155.71,0.0,0.0,197.44,-91,-12,7,8,8,28365056,5.0,10.2669,168,suburban,15,Monday
1365.83,51.4816873,7.41657968,154.95,0.0,0.0,156.07,-90,-11,7,9,8,28365056,6.0,10.3986,92,suburban,15,Monday
1365.83,51.48161127,7.41659679,155.02,0.0,0.0,156.07,-92,-11,10,7,8,28365056,4.0,11.9626,54,suburban,15,Monday
1365.83,51.48162714,7.41662604,155.21,0.0,0.0,156.07,-90,-11,8,7,8,28365056,0.1,5.298030000000001,166,suburban,15,Monday
1365.83,51.48162229,7.41662734,155.22,0.0,0.0,156.07,-91,-11,11,6,8,28365056,5.0,8.795069999999999,116,suburban,15,Monday
1365.83,51.48163237,7.41662674,155.59,0.0,0.0,156.07,-90,-11,9,10,8,28365056,7.0,10.3935,122,suburban,15,Monday
1365.83,51.48164184,7.41662512,155.63,0.0,0.0,156.07,-94,-11,9,9,8,28365056,0.5,4.75624,110,suburban,15,Monday
1365.83,51.4816205,7.41666247,156.07,0.0,0.0,203.74,-91,-11,8,7,8,28365056,6.0,9.89283,39,suburban,15,Monday
1435.64,51.48151922,7.41777648,152.09,13.36,0.04,81.77,-85,-9,4,9,5,28365057,8.0,12.0755,36,suburban,15,Monday
1576.95,51.48162294,7.41981448,148.13,15.81,0.0,86.87,-87,-9,1,5,5,28365057,8.0,13.1282,103,suburban,15,Monday
1721.57,51.48182255,7.42200353,141.7,17.14,0.0,78.55,-95,-12,-5,4,5,28365057,2.0,4.5819,102,suburban,15,Monday
2056.0,51.48251102,7.42674544,136.12,12.54,0.0,77.39,-100,-12,-1,6,16,28368386,2.0,3.35149,88,suburban,15,Monday
2180.02,51.48260307,7.42870907,138.31,14.75,0.0,90.37,-95,-10,1,7,16,28368386,10.0,20.6879,34,suburban,15,Monday
2296.65,51.48246844,7.43037453,138.6,14.06,0.0,98.26,-95,-9,-5,4,15,29563904,0.5,2.01816,88,suburban,15,Monday
2435.83,51.48227139,7.43257552,142.45,13.98,0.52,96.36,-95,-9,4,7,6,28367106,3.0,10.8794,69,suburban,15,Monday
2529.26,51.48218253,7.43375821,145.02,4.61,0.0,95.67,-93,-8,2,9,6,28367106,0.5,3.55556,84,suburban,15,Monday
2580.41,51.48211873,7.43457517,147.48,6.7,0.0,94.38,-99,-12,-3,4,6,28367106,6.0,8.80896,36,suburban,15,Monday
2640.75,51.48205132,7.43545269,149.51,9.26,0.0,99.54,-86,-7,8,9,6,28367106,3.0,8.93189,35,suburban,15,Monday
2717.24,51.48197155,7.43660684,150.65,9.86,0.0,95.89,-75,-7,14,12,4,28367105,0.5,7.1684600000000005,36,suburban,15,Monday
2828.52,51.48185585,7.43820546,151.42,9.54,0.0,97.34,-87,-8,10,7,4,28367105,3.0,13.4907,38,suburban,15,Monday
2953.15,51.48174439,7.43999982,155.25,11.59,0.0,95.19,-90,-7,9,13,8,28368386,10.0,27.4254,37,suburban,15,Monday
3055.34,51.48157871,7.44147585,157.98,11.55,0.0,114.48,-97,-10,10,8,6,28367105,1.0,5.80131,31,suburban,15,Monday
3169.71,51.48092988,7.44263386,156.38,13.06,0.0,133.53,-87,-5,11,12,7,28367105,0.1,6.29924,50,suburban,15,Monday
3352.75,51.47940698,7.44389638,160.4,14.49,0.38,151.71,-95,-9,7,6,7,28367105,2.0,3.0366299999999997,36,suburban,15,Monday
3541.72,51.47798468,7.4451447,163.07,2.09,0.0,152.47,-98,-9,10,9,7,28368386,9.0,6.04483,33,suburban,15,Monday
3543.62,51.47798087,7.44514883,163.09,0.0,0.0,152.47,-102,-10,-4,6,7,28368384,9.0,12.4935,499,suburban,15,Monday
3561.6,51.4777734,7.44533094,161.94,5.11,0.0,151.34,-104,-10,2,8,7,28368384,6.0,10.5518,65,suburban,15,Monday
3620.91,51.4772898,7.4457523000000005,162.7,9.72,0.0,151.84,-99,-7,10,14,7,28368384,6.0,19.3392,54,suburban,15,Monday
3732.37,51.47644337,7.446484299999999,163.09,11.16,0.0,152.49,-93,-6,5,6,11,29568768,7.0,19.1912,33,suburban,15,Monday
3833.27,51.47563033,7.44717913,163.39,9.35,0.0,150.98,-84,-5,19,12,11,29568768,3.0,13.7773,44,suburban,15,Monday
3941.42,51.47484751,7.44801202,163.7,0.0,0.0,142.51,-100,-8,19,12,7,28368384,2.0,5.5325,66,suburban,15,Monday
3941.42,51.47484751,7.44801202,163.77,0.0,0.0,142.51,-100,-9,5,12,7,28368384,0.5,2.94985,89,suburban,15,Monday
3941.42,51.47484751,7.44801202,163.78,0.0,0.0,142.51,-101,-9,11,11,7,28368384,0.1,4.102580000000001,49,suburban,15,Monday
3941.42,51.47484751,7.44801202,163.79,0.0,0.0,142.51,-101,-8,8,11,7,28368384,6.0,12.1243,65,suburban,15,Monday
3941.42,51.47484751,7.44801202,164.29,0.0,0.0,142.51,-102,-9,7,6,7,28368384,2.0,4.56361,78,suburban,15,Monday
3986.28,51.47447085,7.4485158,168.11,7.92,0.0,141.67,-99,-9,9,7,7,28368384,7.0,15.890999999999998,38,suburban,15,Monday
4059.19,51.47391818,7.44926903,168.66,10.18,0.0,137.71,-90,-7,12,9,7,28368384,2.0,10.9589,64,suburban,15,Monday
4152.9,51.47337796,7.45029376,169.35,10.78,0.05,127.55,-86,-6,11,11,7,29568768,0.1,3.9215800000000005,60,suburban,15,Monday
4286.09,51.47281842,7.45197259,165.56,13.42,0.0,112.38,-81,-5,23,13,7,29568768,0.5,7.95229,70,suburban,15,Monday
4429.96,51.47248125,7.45401834,162.19,15.59,0.0,104.38,-78,-5,25,12,7,29568768,0.5,7.95229,34,suburban,15,Monday
4580.43,51.47206523,7.45601265,161.9,13.5,0.0,112.12,-86,-5,12,7,7,29568768,1.0,10.4987,33,suburban,15,Monday
4733.48,51.4714865,7.45795554,160.39,13.69,0.0,118.12,-88,-6,19,11,7,29568768,4.0,16.8865,68,suburban,15,Monday
4817.29,51.47114707,7.45902856,157.27,9.25,0.0,115.15,-91,-7,16,8,7,29568768,3.0,13.3854,38,suburban,15,Monday
4934.94,51.47066798,7.46065802,156.53,10.57,-0.07,112.47,-97,-11,6,9,7,29568768,3.0,5.63645,92,suburban,15,Monday
5001.21,51.47042881,7.46153317,154.44,12.03,0.0,114.52,-99,-11,2,6,7,29568769,0.1,3.16207,33,suburban,15,Monday
5138.88,51.4699177,7.46328055,157.1,13.51,0.0,115.5,-102,-13,-4,6,13,26378498,1.0,4.82218,34,suburban,15,Monday
5343.92,51.46941049,7.466187400000001,155.11,16.6,0.0,97.84,-99,-8,24,10,13,26378498,6.0,10.1394,94,suburban,15,Monday
5479.49,51.4695123,7.46823186,155.64,14.59,0.0,83.08,-98,-8,9,8,13,29401601,10.0,23.4398,51,suburban,15,Monday
5590.2,51.46972442,7.46989498,157.85,15.08,1.46,80.25,-108,-11,-1,7,13,29401601,2.0,12.4611,55,suburban,15,Monday
5782.11,51.46981365,7.47263772,162.16,17.32,0.0,94.81,-100,-10,5,6,19,31263232,9.0,18.3533,53,suburban,15,Monday
6049.83,51.46950009,7.47661778,173.92,12.8,0.0,89.64,-103,-13,0,4,19,31263232,7.0,4.8048,94,suburban,15,Monday
6125.05,51.46962013,7.47792876,174.42,7.03,0.0,78.97,-104,-14,-5,5,22,30492930,10.0,10.8401,435,suburban,15,Monday
6163.23,51.46971662,7.4785113,173.69,4.03,0.0,77.01,-93,-11,1,6,10,29913344,6.0,10.4735,86,suburban,15,Monday
6175.13,51.46974572,7.47862501,173.78,0.0,0.0,77.25,-89,-7,1,6,7,26378497,0.1,5.0633099999999995,42,suburban,15,Monday
6177.71,51.46977364,7.47882299,172.67,5.54,0.0,78.51,-90,-7,8,8,7,26378497,6.0,17.2105,44,suburban,15,Monday
6244.5,51.46995595,7.47980005,172.52,9.32,0.0,73.16,-82,-5,21,11,7,26378497,0.5,8.528780000000001,57,suburban,15,Monday
6350.37,51.47028545,7.48130875,172.5,10.63,-1.33,73.66,-88,-8,10,11,7,26378497,0.1,5.0633099999999995,99,suburban,15,Monday
6460.56,51.46958431,7.48198575,175.59,13.0,0.0,163.93,-92,-10,-3,9,7,26378497,1.0,9.61538,49,suburban,15,Monday
6617.16,51.46810629,7.48257157,179.69,10.52,-1.11,165.14,-92,-10,-1,6,8,29913344,4.0,10.0313,35,suburban,15,Monday
6685.51,51.46752638,7.48272967,175.72,8.36,0.0,172.0,-91,-7,14,11,8,29913344,1.0,5.742999999999999,92,suburban,15,Monday
6819.83,51.46634229,7.48252549,172.56,13.67,0.0,194.85,-89,-6,12,10,8,29913344,4.0,15.6326,71,suburban,15,Monday
6968.64,51.4651099,7.48159199,168.67,15.01,0.0,203.1,-81,-6,17,12,8,29913344,5.0,19.2585,59,suburban,15,Monday
7116.56,51.46373553,7.4809269,177.7,15.33,0.0,196.55,-82,-8,6,6,2,29913346,3.0,16.1074,39,suburban,15,Monday
7250.83,51.46261047,7.48041868,178.84,12.84,0.0,195.91,-67,-5,18,15,2,29913346,1.0,11.0345,45,suburban,15,Monday
7512.8,51.46201441,7.48317844,181.02,11.77,0.0,90.79,-79,-7,19,15,2,29913345,2.0,10.5402,34,suburban,15,Monday
7718.14,51.46057005,7.48457207,189.01,14.86,0.0,178.5,-88,-6,13,9,2,29913345,0.5,10.7239,39,suburban,15,Monday
7904.68,51.45879993,7.48406915,197.66,13.71,0.73,192.06,-98,-8,7,6,2,29913345,5.0,12.5274,62,suburban,15,Monday
8025.69,51.45767428,7.48365272,203.81,14.24,0.73,193.18,-97,-9,2,8,2,29913345,7.0,24.5291,54,suburban,15,Monday
8215.88,51.45600834,7.48325685,213.62,15.54,0.0,185.4,-92,-8,10,7,7,28371200,9.0,15.5844,35,suburban,15,Monday
8312.44,51.45514591,7.48333347,220.83,15.63,0.0,175.14,-91,-6,8,6,6,28371202,1.0,10.2696,37,suburban,15,Monday
8508.53,51.45357802,7.48462638,228.38,15.57,0.0,140.8,-97,-7,11,11,6,28371202,6.0,16.4215,81,suburban,15,Monday
8666.44,51.4525609,7.48639307,236.03,14.73,0.0,139.85,-84,-6,19,1,6,28371202,8.0,22.0766,35,suburban,15,Monday
155.68,51.49063247,7.41471705,160.39,13.74,0.16,78.16,-84,-6,8,10,7,26385408,10.0,20.6345,189,suburban,12,Tuesday
237.86,51.49070765,7.41584381,157.44,13.29,-0.18,87.68,-80,-7,6,6,4,29391105,0.1,5.298030000000001,44,suburban,12,Tuesday
317.14,51.49058403,7.41684939,156.79,0.0,0.0,104.44,-81,-7,22,15,4,29391105,8.0,22.5352,49,suburban,13,Tuesday
317.14,51.49058403,7.41684939,156.86,0.0,0.0,104.44,-79,-5,24,15,4,29391105,10.0,26.8366,83,suburban,13,Tuesday
328.28,51.49043451,7.41715053,159.01,9.06,2.71,158.14,-76,-5,28,12,4,29391105,1.0,21.1082,46,suburban,13,Tuesday
481.39,51.48899705,7.41772248,155.59,14.57,0.41,170.76,-84,-6,15,10,4,29391105,3.0,11.6335,104,suburban,13,Tuesday
615.64,51.4877995,7.41769845,151.86,15.08,0.33,178.87,-94,-8,16,15,4,29391105,0.5,3.1421799999999998,67,suburban,13,Tuesday
815.03,51.48625169,7.41865175,143.17,11.57,-1.32,188.55,-101,-7,8,6,9,28365056,9.0,13.3779,40,suburban,13,Tuesday
901.61,51.48546047,7.41864302,143.55,11.85,1.31,156.47,-100,-9,13,15,9,28365056,8.0,20.5392,59,suburban,13,Tuesday
1019.32,51.48442285,7.4188553,147.58,13.78,1.92,195.92,-96,-8,4,12,11,29391105,6.0,16.684,73,suburban,13,Tuesday
1140.98,51.48353808,7.41797871,146.45,14.36,0.04,212.98,-98,-9,21,8,8,28365056,0.5,2.65076,130,suburban,13,Tuesday
1349.93,51.48184398,7.41673637,147.39,9.72,-2.96,201.43,-104,-11,3,5,8,28365056,7.0,8.88889,93,suburban,13,Tuesday
1381.51,51.48164868,7.41661425,150.48,0.86,0.0,201.48,-89,-12,11,15,8,28365056,0.5,7.1684600000000005,156,suburban,13,Tuesday
1382.37,51.48164868,7.41661425,150.76,0.0,0.0,201.48,-91,-10,9,12,8,28365056,6.0,12.2856,108,suburban,13,Tuesday
1384.0,51.48146882,7.41668449,154.56,2.57,0.0,124.17,-90,-11,1,5,5,28365057,2.0,9.6911,43,suburban,13,Tuesday
1531.08,51.48160227,7.41918942,151.78,18.25,2.52,85.9,-89,-11,5,9,5,28365057,8.0,15.9204,80,suburban,13,Tuesday
1669.16,51.48169627,7.42100413,146.96,17.7,0.0,83.45,-88,-10,7,8,5,28365057,2.0,8.762319999999999,59,suburban,13,Tuesday
2066.97,51.48248515,7.42673544,131.7,14.72,-1.28,77.65,-101,-10,1,5,16,28368386,6.0,10.6054,34,suburban,13,Tuesday
2156.72,51.48260976,7.42804826,138.08,11.3,0.9,85.77,-96,-9,3,5,16,28368386,1.0,3.67309,68,suburban,13,Tuesday
2313.25,51.48245037,7.43043526,143.53,9.38,-0.56,97.14,-98,-11,1,5,16,28368386,10.0,11.2407,57,suburban,13,Tuesday
2345.43,51.48242088,7.4308087,144.95,7.61,0.0,97.61,-95,-8,1,10,7,28367106,0.5,5.730659999999999,89,suburban,13,Tuesday
2483.51,51.48224272,7.432818400000001,146.03,15.34,0.0,96.19,-95,-10,8,6,7,28367106,3.0,8.50159,84,suburban,13,Tuesday
2600.28,51.48211075,7.43456434,146.4,15.5,0.57,96.39,-98,-11,5,6,5,28367106,0.5,7.31261,35,suburban,13,Tuesday
2811.22,51.48190374,7.43754254,150.31,8.4,0.0,97.74,-91,-7,5,7,4,28367105,1.0,12.0482,50,suburban,13,Tuesday
2915.06,51.48178416,7.43911718,151.34,8.17,0.0,97.44,-88,-6,11,15,4,28367105,7.0,15.491,103,suburban,13,Tuesday
2973.67,51.48173347,7.4400416,152.64,8.64,-1.22,95.32,-91,-5,16,9,8,28368386,0.1,5.83944,33,suburban,13,Tuesday
3019.41,51.48170907,7.44064006,152.63,3.73,0.89,95.02,-94,-7,13,11,8,28368386,0.5,3.27065,79,suburban,13,Tuesday
3036.91,51.48169733,7.44084966,152.84,0.0,0.0,97.1,-97,-9,7,6,8,28368386,1.0,6.28437,38,suburban,13,Tuesday
3073.5,51.48155832,7.44155229,157.79,7.97,1.45,117.1,-94,-7,11,8,8,28368386,9.0,11.7188,35,suburban,13,Tuesday
3109.3,51.48134783,7.44201236,160.29,12.2,2.36,129.88,-90,-9,0,6,7,28367105,0.1,9.19544,33,suburban,13,Tuesday
3259.86,51.48023013,7.44317608,158.85,10.63,2.35,170.59,-95,-7,13,7,7,28367105,6.0,15.9046,34,suburban,13,Tuesday
3342.66,51.47957534,7.44373467,162.13,13.2,0.61,150.37,-102,-11,2,9,7,28367105,0.1,4.41991,89,suburban,13,Tuesday
3586.02,51.47767046,7.44538694,165.33,14.29,-0.33,151.13,-106,-12,1,5,7,28368386,7.0,7.61905,73,suburban,13,Tuesday
3700.96,51.47672326,7.44621156,165.59,11.44,-2.9,151.79,-99,-8,6,7,7,28368384,10.0,13.7292,103,suburban,13,Tuesday
3759.02,51.47631409,7.44655375,165.41,8.83,-1.82,152.69,-92,-5,16,4,11,29568768,1.0,6.80272,84,suburban,13,Tuesday
3811.48,51.47597689,7.44684775,165.5,0.0,0.0,151.18,-85,-6,21,12,11,29568768,10.0,20.2583,99,suburban,13,Tuesday
3811.48,51.47597689,7.44684775,165.43,0.0,0.0,151.18,-95,-6,14,12,11,29568768,8.0,20.1068,65,suburban,13,Tuesday
3872.61,51.47536177,7.44741243,165.06,10.96,-0.65,148.84,-87,-6,20,12,11,29568768,9.0,14.6163,94,suburban,13,Tuesday
4040.26,51.47418823,7.448854700000001,169.93,11.18,1.57,139.25,-100,-8,10,9,7,28368384,9.0,16.5631,83,suburban,13,Tuesday
4127.91,51.47357169,7.449799499999999,167.21,12.88,1.07,132.53,-82,-5,12,11,7,29568768,6.0,22.738000000000003,35,suburban,13,Tuesday
4259.32,51.47296007,7.45129601,166.61,15.73,0.0,119.7,-75,-6,26,15,7,29568768,3.0,13.468,72,suburban,13,Tuesday
4396.24,51.47257813,7.45316258,166.47,15.15,0.0,105.69,-82,-6,16,15,7,29568768,1.0,9.23788,43,suburban,13,Tuesday
4555.95,51.47220129,7.4554024000000005,164.45,15.75,-0.12,109.36,-81,-5,20,14,7,29568768,3.0,14.9347,67,suburban,13,Tuesday
4678.82,51.47172522,7.45708342,163.92,12.55,-0.63,114.9,-83,-5,22,15,7,29568768,0.1,7.407439999999999,36,suburban,13,Tuesday
4814.49,51.47120505,7.45873306,160.31,5.18,-1.55,115.82,-88,-7,16,12,7,29568768,5.0,12.8991,82,suburban,13,Tuesday
4833.49,51.471170799999996,7.4588837,160.39,0.0,0.0,115.98,-96,-9,10,11,7,29568768,5.0,19.2678,49,suburban,13,Tuesday
4835.0,51.47108118,7.45912887,159.04,6.41,0.1,116.07,-95,-9,12,12,7,29568768,10.0,16.3499,65,suburban,13,Tuesday
4957.11,51.47063165,7.46079137,156.91,13.2,-0.6,113.56,-95,-10,-1,8,7,29568768,10.0,10.9364,37,suburban,13,Tuesday
5101.4,51.47008039,7.46265805,157.66,14.56,-0.21,115.2,-95,-10,1,8,6,29568769,8.0,8.456660000000001,41,suburban,13,Tuesday
5298.73,51.46945328,7.46544747,158.55,17.35,-0.65,103.81,-102,-11,0,7,13,26378498,0.1,1.74673,42,suburban,13,Tuesday
5566.07,51.46964416,7.46931135,160.58,17.08,0.47,80.81,-98,-11,5,6,14,29401601,8.0,10.3981,38,suburban,13,Tuesday
5639.6,51.46976948,7.47035946,161.57,16.99,-0.17,81.6,-98,-10,-4,6,20,31263232,0.5,9.63855,46,suburban,13,Tuesday
5895.85,51.46966109,7.47417457,164.64,17.88,0.72,97.78,-99,-9,4,7,20,31263232,9.0,14.079,36,suburban,13,Tuesday
5985.55,51.46956199,7.47533642,164.96,15.94,0.01,96.38,-109,-15,-4,4,20,31263232,0.1,2.17392,65,suburban,13,Tuesday
6206.04,51.469697700000005,7.47843131,171.12,1.3,-2.69,73.72,-99,-13,1,8,25,28371200,6.0,5.16629,36,suburban,13,Tuesday
6208.39,51.469697700000005,7.47843131,171.07,0.0,0.0,73.72,-94,-12,-4,5,10,26378497,7.0,9.87306,54,suburban,13,Tuesday
6208.39,51.46973639,7.47872157,169.08,7.92,0.0,75.8,-92,-10,6,5,10,26378497,7.0,9.156310000000001,68,suburban,13,Tuesday
6236.95,51.46981947,7.479176600000001,169.62,8.54,0.47,74.08,-86,-7,22,8,10,26378497,0.1,5.12822,102,suburban,13,Tuesday
6392.07,51.47028013,7.48130924,173.68,9.05,-3.79,73.77,-89,-8,25,11,10,26378497,10.0,20.2378,80,suburban,13,Tuesday
6438.21,51.47006043,7.48176032,172.61,8.98,1.37,161.03,-89,-7,19,8,10,26378497,0.1,3.5874599999999996,80,suburban,13,Tuesday
6572.06,51.46888951,7.48222636,176.76,12.82,0.0,166.41,-90,-9,2,7,8,29913344,3.0,13.4907,46,suburban,13,Tuesday
6686.11,51.46784279999999,7.48266487,174.39,7.98,-3.61,166.92,-92,-10,11,10,8,29913344,2.0,13.5939,49,suburban,13,Tuesday
6752.01,51.46722213,7.48276543,172.85,9.98,1.09,178.23,-84,-8,19,10,8,29913344,1.0,8.510639999999999,57,suburban,13,Tuesday
6854.89,51.466265899999996,7.48251202,169.44,12.95,0.51,193.6,-89,-7,9,11,8,29913344,0.1,4.59772,43,suburban,13,Tuesday
7029.14,51.46482578,7.48152403,165.9,13.79,0.0,198.23,-81,-9,14,10,8,29913344,8.0,24.1875,60,suburban,13,Tuesday
7145.93,51.46375044,7.48096258,169.65,11.72,-0.44,196.28,-84,-8,12,6,2,29913346,4.0,16.5717,37,suburban,13,Tuesday
7241.75,51.46298144,7.48059061,174.74,11.98,0.22,195.74,-74,-6,18,13,2,29913346,3.0,16.1074,47,suburban,13,Tuesday
7306.52,51.462475500000004,7.48035945,174.87,0.0,0.0,197.98,-75,-6,29,12,2,29913346,4.0,17.4482,35,suburban,13,Tuesday
7313.15,51.4623808,7.48031877,174.52,1.34,-0.05,195.27,-79,-5,26,1,2,29913346,0.5,8.63931,32,suburban,13,Tuesday
7316.23,51.46236476,7.48030446,174.65,0.0,0.0,195.76,-80,-5,28,14,2,29913346,4.0,17.7187,70,suburban,13,Tuesday
7316.23,51.46236476,7.48030446,174.84,0.0,0.0,195.76,-84,-6,15,15,2,29913346,10.0,29.985,47,suburban,13,Tuesday
7316.23,51.46236476,7.48030446,174.93,0.0,0.0,195.76,-79,-6,28,14,2,29913346,1.0,10.7672,40,suburban,13,Tuesday
7316.23,51.46232833,7.48026442,174.98,0.0,0.0,195.76,-79,-6,26,1,2,29913346,0.1,5.79712,37,suburban,13,Tuesday
7326.78,51.46219177,7.48019843,175.11,1.61,0.0,197.87,-85,-5,16,8,2,29913346,5.0,14.7384,104,suburban,13,Tuesday
7330.17,51.46213833,7.480169999999999,175.24,0.0,0.0,195.3,-86,-6,22,11,2,29913346,8.0,21.0526,38,suburban,13,Tuesday
7381.51,51.46203268,7.48103276,176.65,10.88,0.0,91.65,-85,-6,21,12,2,29913346,5.0,19.1296,46,suburban,13,Tuesday
7499.68,51.46202245,7.48277319,174.61,11.43,0.47,90.63,-81,-6,5,11,2,29913346,6.0,12.5294,107,suburban,13,Tuesday
7575.18,51.462036499999996,7.48383539,173.58,12.77,-0.42,86.13,-87,-6,22,12,2,29913345,0.5,14.1343,34,suburban,13,Tuesday
7725.16,51.46082576,7.48455281,183.43,14.6,0.54,175.33,-83,-5,8,8,2,29913345,7.0,16.5926,101,suburban,13,Tuesday
7859.32,51.45963805,7.48439991,190.94,14.26,0.0,188.77,-98,-10,2,7,2,29913345,1.0,2.9895400000000003,93,suburban,13,Tuesday
7998.07,51.45832225,7.48396086,198.44,14.82,0.56,190.99,-100,-10,1,7,2,29913345,3.0,12.0664,36,suburban,13,Tuesday
8118.06,51.457266499999996,7.48358721,205.69,14.9,-0.02,191.99,-91,-10,8,7,7,28371200,0.1,6.6116,41,suburban,13,Tuesday
8336.32,51.45527578,7.483280099999999,215.98,15.19,-0.52,176.39,-89,-10,13,11,7,28371200,8.0,16.6407,115,suburban,13,Tuesday
8606.18,51.45317572,7.48547765,228.55,14.78,-3.17,132.57,-92,-6,17,12,5,28371202,6.0,25.0653,44,suburban,13,Tuesday
8746.08,51.45218016,7.48694714,235.3,14.96,2.23,146.65,-83,-6,11,10,5,28371202,5.0,20.284000000000002,54,suburban,13,Tuesday
154.11,51.49066154,7.41470843,157.36,14.12,0.0,78.13,-88,-6,8,10,7,26385408,5.0,14.300999999999998,47,suburban,14,Wednesday
288.33,51.49063467,7.41653518,155.41,0.0,0.0,99.15,-82,-8,31,15,3,29391105,6.0,24.4773,72,suburban,15,Wednesday
305.86,51.49055701,7.41707792,153.85,7.51,-0.14,111.45,-82,-6,37,15,3,29391105,3.0,14.9719,79,suburban,15,Wednesday
445.38,51.48931586,7.4176595999999995,157.65,14.93,0.0,168.03,-81,-6,23,15,3,29391105,5.0,13.8985,68,suburban,15,Wednesday
664.48,51.48736496,7.41791078,150.82,15.54,0.0,155.34,-91,-8,9,14,3,29391105,3.0,3.5788800000000003,190,suburban,15,Wednesday
730.9,51.48693642,7.4184869,147.62,14.51,0.0,139.74,-99,-6,13,15,10,28365056,1.0,6.25978,42,suburban,15,Wednesday
